title,Fdc1 @ 350 K,,,,,,,
plot_type,multi-line,,,,,,,
x_label,Time (ns),,,,,,,
y_label,Secondary structure (%),,,,,,,
x_unit,ns,,,,,,,
y_unit,%,,,,,,,
color,#000000,#FD5200,#0000FF,#FF8000,#68D2FB,#000080,#009F00,#800080
label,None,Parallel Beta-sheet,Anti Beta-sheet,3-10 helix,Alpha helix,Pi(3-14) helix,Turn,Bend
axis_x,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y,axis_y
8.784,0.25049,0.06312,0.13116,0.04635,0.19921,0,0.16469,0.14892
8.786,0.25444,0.05917,0.13215,0.03452,0.19329,0.00493,0.17456,0.15089
8.788,0.25049,0.05917,0.12525,0.03649,0.20217,0.00493,0.17061,0.15483
8.79,0.24063,0.05523,0.13807,0.04043,0.21105,0,0.16371,0.15483
8.792,0.24753,0.05917,0.12919,0.03057,0.19527,0,0.19231,0.1499
8.794,0.2426,0.06016,0.13215,0.0355,0.19527,0.00493,0.1854,0.14793
8.796,0.23964,0.06509,0.13215,0.03748,0.19428,0,0.18047,0.15483
8.798,0.23767,0.06805,0.13511,0.02367,0.19822,0,0.19329,0.14793
8.8,0.25148,0.05424,0.13511,0.03353,0.20513,0.00493,0.16864,0.15089
8.802,0.25148,0.06312,0.13018,0.03156,0.20513,0.00493,0.16272,0.15483
8.804,0.24556,0.0572,0.13412,0.04339,0.18738,0.00493,0.17456,0.1568
8.806,0.24359,0.05917,0.13511,0.04043,0.2071,0.00493,0.16174,0.15187
8.808,0.23176,0.0641,0.13609,0.0355,0.20316,0.00493,0.17357,0.15483
8.81,0.24753,0.0572,0.13609,0.02564,0.20118,0.00493,0.1854,0.14596
8.812,0.24458,0.05917,0.13116,0.03945,0.20118,0,0.17949,0.14892
8.814,0.24063,0.06312,0.13116,0.04635,0.2071,0.00493,0.16075,0.1499
8.816,0.24162,0.0572,0.13609,0.03452,0.20513,0,0.17949,0.1499
8.818,0.24063,0.06706,0.13018,0.03156,0.21006,0.00493,0.16667,0.15286
8.82,0.24852,0.06016,0.13018,0.03649,0.19231,0,0.17751,0.15878
8.822,0.25247,0.06213,0.13314,0.0355,0.20513,0.00493,0.1716,0.13905
8.824,0.24063,0.0572,0.14004,0.03353,0.20414,0.00493,0.16864,0.15483
8.826,0.24359,0.05917,0.13708,0.03057,0.20513,0.00493,0.16765,0.15582
8.828,0.24951,0.06509,0.12623,0.03156,0.21105,0.00493,0.16765,0.14793
8.83,0.24458,0.05523,0.13511,0.03057,0.20316,0,0.18836,0.14694
8.832,0.23471,0.06312,0.14103,0.03057,0.2002,0.00493,0.18245,0.14694
8.834,0.25148,0.06114,0.12919,0.03649,0.20316,0.00493,0.16272,0.15483
8.836,0.24951,0.06213,0.12426,0.03452,0.19034,0.00493,0.18442,0.15385
8.838,0.25247,0.05523,0.13215,0.03156,0.20611,0,0.1785,0.14793
8.84,0.24951,0.05325,0.13215,0.03057,0.19724,0,0.1785,0.16272
8.842,0.24458,0.05621,0.14201,0.03156,0.20611,0,0.17653,0.14694
8.844,0.24556,0.05819,0.13807,0.03353,0.19428,0.00493,0.17751,0.15187
8.846,0.25937,0.05325,0.13018,0.02367,0.21006,0.00493,0.16765,0.15483
8.848,0.24556,0.06312,0.13018,0.03254,0.19822,0.00493,0.17554,0.15385
8.85,0.23767,0.06607,0.13215,0.03846,0.19231,0.00493,0.18146,0.15089
8.852,0.24556,0.06312,0.12821,0.03649,0.19527,0.00493,0.17456,0.15582
8.854,0.23964,0.06607,0.13018,0.04241,0.19822,0.00493,0.16864,0.15385
8.856,0.25148,0.0572,0.12821,0.02959,0.19822,0.00493,0.18639,0.14793
8.858,0.24655,0.05917,0.13215,0.02367,0.20809,0.00493,0.17653,0.15286
8.86,0.2357,0.06114,0.13708,0.03945,0.18047,0,0.19428,0.15582
8.862,0.2426,0.05917,0.13609,0.02959,0.20809,0,0.17751,0.15089
8.864,0.24359,0.0641,0.12919,0.02959,0.20611,0.00493,0.17653,0.1499
8.866,0.24458,0.06114,0.13708,0.03254,0.19724,0.00493,0.1716,0.15483
8.868,0.25247,0.05227,0.13314,0.03452,0.18639,0.00493,0.19034,0.1499
8.87,0.24359,0.06016,0.13314,0.03353,0.19231,0.00493,0.18245,0.15385
8.872,0.24852,0.06114,0.12623,0.03748,0.2002,0.00493,0.17653,0.14892
8.874,0.23866,0.05819,0.13609,0.02367,0.20118,0.00493,0.18146,0.15976
8.876,0.25937,0.06016,0.13018,0.02367,0.19625,0.00493,0.18146,0.14793
8.878,0.24951,0.06016,0.13314,0.03057,0.19724,0,0.18146,0.15187
8.88,0.25049,0.06114,0.12525,0.02663,0.20316,0.00493,0.18343,0.14892
8.882,0.24359,0.06114,0.13215,0.03748,0.18639,0.00493,0.1854,0.15286
8.884,0.24359,0.05917,0.13116,0.04438,0.19724,0,0.18146,0.14694
8.886,0.24458,0.06312,0.13215,0.03254,0.19428,0.00493,0.18047,0.15187
8.888,0.24162,0.06213,0.13412,0.03748,0.20907,0.00493,0.16469,0.1499
8.89,0.24951,0.05621,0.13511,0.04339,0.18639,0,0.17554,0.15779
8.892,0.24852,0.06114,0.13609,0.03057,0.20414,0,0.17751,0.14596
8.894,0.2426,0.06016,0.13708,0.02761,0.20611,0,0.17751,0.15286
8.896,0.25247,0.05227,0.13609,0.03452,0.2002,0,0.18245,0.14596
8.898,0.25247,0.05424,0.13116,0.03353,0.19625,0.00493,0.17456,0.1568
8.9,0.24458,0.06016,0.13314,0.02367,0.20414,0,0.18343,0.15483
8.902,0.25148,0.05819,0.13412,0.0355,0.18935,0,0.18442,0.15089
8.904,0.24655,0.05819,0.12919,0.0355,0.21893,0,0.16174,0.15385
8.906,0.24852,0.05917,0.13116,0.03748,0.18836,0,0.18245,0.1568
8.908,0.24852,0.05917,0.13018,0.03057,0.21302,0,0.16963,0.15286
8.91,0.25148,0.06114,0.12229,0.0355,0.20907,0,0.15976,0.16469
8.912,0.24753,0.06213,0.13018,0.04142,0.20513,0.00493,0.15878,0.15385
8.914,0.24556,0.06114,0.13314,0.02761,0.214,0.00493,0.15878,0.15878
8.916,0.25542,0.05523,0.12525,0.02959,0.21006,0.00493,0.16568,0.15779
8.918,0.24852,0.06114,0.13215,0.03452,0.20217,0.00493,0.1785,0.14201
8.92,0.24951,0.0572,0.13807,0.02663,0.19428,0,0.18245,0.15582
8.922,0.24753,0.06114,0.13412,0.03846,0.20513,0.00493,0.16371,0.14892
8.924,0.25345,0.06213,0.12919,0.03156,0.20907,0,0.16272,0.15582
8.926,0.24753,0.05917,0.13314,0.02071,0.20118,0,0.19231,0.1499
8.928,0.24655,0.06312,0.12821,0.02663,0.22387,0.00493,0.15976,0.15089
8.93,0.25148,0.06213,0.13412,0.03254,0.19625,0.00493,0.17554,0.14694
8.932,0.24458,0.05424,0.13609,0.02465,0.20907,0,0.17949,0.15582
8.934,0.24458,0.0641,0.13018,0.03057,0.20513,0.00493,0.16667,0.15779
8.936,0.2357,0.06213,0.13511,0.02959,0.21006,0,0.17258,0.15878
8.938,0.24655,0.06114,0.12821,0.04142,0.22091,0,0.15483,0.15089
8.94,0.24556,0.06016,0.13609,0.03057,0.19034,0.00493,0.18146,0.15483
8.942,0.24458,0.0572,0.14103,0.02367,0.20118,0,0.1854,0.15089
8.944,0.25148,0.06114,0.13215,0.03452,0.20611,0.00493,0.17061,0.143
8.946,0.24951,0.05523,0.13511,0.03353,0.20217,0,0.18146,0.14694
8.948,0.25049,0.05819,0.12821,0.03846,0.20907,0,0.16765,0.15187
8.95,0.24852,0.06114,0.13018,0.02761,0.20809,0.00493,0.17258,0.15089
8.952,0.24951,0.06114,0.12623,0.03649,0.2071,0,0.16272,0.16075
8.954,0.2426,0.05819,0.13412,0.04241,0.18639,0,0.18047,0.15976
8.956,0.24951,0.05917,0.13116,0.04438,0.19527,0,0.1785,0.14596
8.958,0.23964,0.06509,0.13412,0.03057,0.19132,0,0.19428,0.14892
8.96,0.24951,0.05523,0.13511,0.04241,0.18738,0,0.17949,0.15483
8.962,0.2426,0.06114,0.12821,0.01775,0.20611,0,0.19132,0.1568
8.964,0.24162,0.06312,0.13314,0.02465,0.20316,0,0.18639,0.15187
8.966,0.24359,0.0572,0.13412,0.02959,0.21696,0,0.16371,0.15878
8.968,0.23866,0.05523,0.14004,0.02663,0.21302,0,0.17456,0.15582
8.97,0.25838,0.04931,0.13314,0.02959,0.2002,0,0.18935,0.14398
8.972,0.23964,0.06607,0.13215,0.03353,0.18639,0.00493,0.18935,0.15187
8.974,0.23964,0.06607,0.12919,0.03353,0.18442,0,0.18935,0.16174
8.976,0.25345,0.05523,0.13116,0.03057,0.18935,0,0.19527,0.14892
8.978,0.25049,0.06016,0.13018,0.03353,0.18343,0.00493,0.19329,0.14793
8.98,0.25148,0.05819,0.13116,0.03649,0.19822,0.00493,0.16864,0.15483
8.982,0.23767,0.05917,0.14103,0.0355,0.19822,0,0.17949,0.15286
8.984,0.25049,0.0572,0.12623,0.03748,0.20611,0.00493,0.16963,0.15187
8.986,0.25247,0.06114,0.13609,0.02663,0.1854,0,0.19822,0.14398
8.988,0.24063,0.06312,0.13511,0.03254,0.20316,0.00493,0.16963,0.15483
8.99,0.23964,0.05819,0.14004,0.03748,0.21105,0,0.16469,0.15286
8.992,0.2426,0.06312,0.12623,0.02071,0.19724,0.00493,0.19231,0.1568
8.994,0.25247,0.05819,0.12821,0.02761,0.2071,0,0.18146,0.14892
8.996,0.25444,0.06016,0.12525,0.03057,0.20809,0,0.17554,0.1499
8.998,0.24951,0.0572,0.13314,0.02663,0.19822,0,0.18245,0.1568
9,0.2426,0.06114,0.13215,0.03353,0.21006,0,0.17456,0.1499
9.002,0.23866,0.05819,0.13609,0.02663,0.21795,0,0.1785,0.14793
9.004,0.23669,0.06312,0.13116,0.03649,0.19329,0,0.18245,0.16075
9.006,0.25148,0.05917,0.13018,0.02663,0.2002,0,0.18836,0.14793
9.008,0.25049,0.05819,0.12919,0.03945,0.20513,0,0.16469,0.1568
9.01,0.24655,0.05917,0.13116,0.03254,0.2071,0,0.17554,0.15187
9.012,0.24852,0.05917,0.13314,0.03353,0.20513,0.00493,0.16667,0.15286
9.014,0.24852,0.0572,0.13905,0.02761,0.20809,0,0.18245,0.14103
9.016,0.24753,0.06312,0.12722,0.03057,0.20118,0,0.17949,0.15483
9.018,0.24556,0.06312,0.12821,0.01479,0.21992,0.00493,0.16765,0.15976
9.02,0.24556,0.0572,0.13807,0.02465,0.21499,0,0.17456,0.14892
9.022,0.24162,0.05917,0.13807,0.04931,0.19034,0,0.17258,0.15286
9.024,0.24753,0.06312,0.13018,0.03353,0.20611,0,0.17258,0.15089
9.026,0.24951,0.05917,0.13215,0.03945,0.18245,0,0.18343,0.15779
9.028,0.2357,0.06509,0.13708,0.01775,0.21105,0.00493,0.18343,0.14892
9.03,0.25148,0.05819,0.12722,0.03452,0.20118,0,0.18245,0.14892
9.032,0.24753,0.05819,0.12722,0.03649,0.20611,0,0.16765,0.16075
9.034,0.25148,0.05424,0.12525,0.02663,0.20907,0,0.1785,0.15878
9.036,0.23964,0.05523,0.13511,0.03057,0.21203,0.00493,0.17258,0.15385
9.038,0.24753,0.05621,0.12722,0.02564,0.20611,0.00493,0.18639,0.1499
9.04,0.25444,0.0572,0.13018,0.02367,0.20611,0.00493,0.17949,0.14793
9.042,0.25049,0.05917,0.13215,0.03353,0.1854,0,0.19034,0.15286
9.044,0.24753,0.0641,0.12426,0.03353,0.21105,0,0.15976,0.16371
9.046,0.24753,0.06607,0.12426,0.04043,0.20611,0,0.16371,0.15582
9.048,0.24458,0.06312,0.13018,0.02367,0.21203,0,0.18146,0.14892
9.05,0.24162,0.06016,0.13609,0.02071,0.20316,0,0.19231,0.1499
9.052,0.25247,0.05917,0.12919,0.02761,0.20809,0,0.16371,0.16371
9.054,0.24655,0.05621,0.13215,0.03452,0.18836,0,0.18639,0.15976
9.056,0.25148,0.05819,0.13018,0.02761,0.19724,0.00493,0.17554,0.15878
9.058,0.24359,0.05917,0.12525,0.04241,0.20611,0,0.16963,0.15779
9.06,0.24556,0.0572,0.13412,0.02959,0.21302,0,0.17653,0.14793
9.062,0.24458,0.04931,0.14398,0.02663,0.19625,0,0.18935,0.15385
9.064,0.25444,0.05227,0.12623,0.03945,0.19822,0,0.18442,0.14892
9.066,0.25345,0.0503,0.13511,0.03846,0.19329,0.00493,0.17258,0.15582
9.068,0.24655,0.06114,0.13018,0.03452,0.21105,0.00493,0.1716,0.14398
9.07,0.25345,0.05523,0.12722,0.0355,0.20611,0.00493,0.17751,0.14398
9.072,0.24458,0.05621,0.13314,0.0355,0.19527,0.00493,0.16469,0.16963
9.074,0.24951,0.0572,0.12426,0.03254,0.20414,0,0.18047,0.15582
9.076,0.25148,0.05917,0.13018,0.02761,0.21105,0,0.16568,0.15878
9.078,0.23866,0.05523,0.13807,0.0286,0.21302,0,0.18442,0.14596
9.08,0.25542,0.05917,0.12722,0.03057,0.2071,0.00986,0.16371,0.15089
9.082,0.25049,0.0572,0.13511,0.03057,0.19329,0,0.1785,0.15878
9.084,0.25542,0.05128,0.12525,0.03057,0.20809,0,0.17949,0.15385
9.086,0.25345,0.0572,0.13116,0.02959,0.20513,0,0.18442,0.143
9.088,0.25049,0.0641,0.12525,0.02959,0.20907,0,0.18442,0.14103
9.09,0.25148,0.05917,0.12722,0.03057,0.19231,0,0.18442,0.15878
9.092,0.24951,0.0572,0.13215,0.02959,0.19921,0.00493,0.18343,0.14793
9.094,0.26627,0.04931,0.12722,0.02465,0.21598,0.00493,0.16864,0.14694
9.096,0.24359,0.06016,0.13215,0.03057,0.20809,0,0.17061,0.15878
9.098,0.24753,0.05819,0.13314,0.02367,0.19822,0,0.19527,0.14793
9.1,0.23866,0.05917,0.13905,0.0355,0.20513,0,0.17258,0.15385
9.102,0.24458,0.0572,0.13314,0.04043,0.20118,0,0.17554,0.15187
9.104,0.23669,0.06312,0.13609,0.02663,0.20414,0.00493,0.1785,0.15385
9.106,0.24458,0.05621,0.13708,0.03156,0.21006,0,0.17357,0.15089
9.108,0.23669,0.06706,0.13215,0.03057,0.2071,0,0.18146,0.14892
9.11,0.2574,0.05128,0.13215,0.03846,0.19724,0,0.17751,0.1499
9.112,0.24852,0.0641,0.12623,0.03649,0.19428,0,0.19132,0.143
9.114,0.2357,0.06312,0.14004,0.02959,0.21795,0,0.16864,0.14892
9.116,0.23471,0.05917,0.143,0.03452,0.2071,0,0.16864,0.1568
9.118,0.25444,0.05325,0.12623,0.0286,0.21203,0,0.17554,0.15385
9.12,0.23471,0.0572,0.14004,0.02367,0.19822,0,0.19132,0.15878
9.122,0.24162,0.06805,0.12821,0.01775,0.21696,0,0.18343,0.14793
9.124,0.23964,0.06114,0.13511,0.0286,0.19231,0,0.19921,0.14793
9.126,0.24753,0.06509,0.13314,0.03353,0.19921,0.00493,0.17554,0.14497
9.128,0.24359,0.06016,0.13314,0.02465,0.20809,0.00493,0.17258,0.1568
9.13,0.24753,0.06016,0.13116,0.02663,0.20513,0.00493,0.18245,0.14596
9.132,0.24852,0.06114,0.13215,0.03748,0.20513,0,0.17456,0.14497
9.134,0.24753,0.06213,0.13412,0.02663,0.21105,0.00493,0.17357,0.14398
9.136,0.24556,0.06114,0.12919,0.02071,0.21105,0,0.18047,0.15582
9.138,0.25345,0.0572,0.13018,0.01775,0.20611,0,0.19329,0.14596
9.14,0.23964,0.05917,0.143,0.02071,0.20316,0,0.1854,0.15286
9.142,0.24162,0.06312,0.13116,0.03649,0.19034,0,0.19034,0.15089
9.144,0.2426,0.05523,0.14004,0.02761,0.21203,0,0.17061,0.15582
9.146,0.25148,0.05819,0.12919,0.03057,0.20809,0,0.17061,0.15582
9.148,0.25345,0.05325,0.13215,0.03057,0.19034,0,0.19428,0.1499
9.15,0.24852,0.05325,0.13708,0.02071,0.20118,0,0.19132,0.15187
9.152,0.25247,0.05819,0.13018,0.02761,0.20316,0,0.1785,0.15385
9.154,0.24655,0.06213,0.13018,0.02071,0.21795,0,0.1716,0.15483
9.156,0.24951,0.05523,0.12919,0.02663,0.21893,0,0.16765,0.1568
9.158,0.24556,0.06213,0.13314,0.0355,0.20414,0,0.17751,0.14596
9.16,0.24655,0.05917,0.13314,0.02663,0.20907,0,0.18245,0.14694
9.162,0.25247,0.06312,0.12229,0.02761,0.21499,0,0.17456,0.14892
9.164,0.24162,0.06213,0.13511,0.02071,0.21598,0,0.16864,0.15976
9.166,0.24556,0.06312,0.13511,0.02959,0.19625,0.00493,0.1854,0.14398
9.168,0.24162,0.06213,0.13412,0.03452,0.19822,0,0.18047,0.15286
9.17,0.24458,0.05917,0.13215,0.03649,0.20118,0.00493,0.17653,0.14892
9.172,0.2426,0.06016,0.13215,0.02959,0.19231,0.00493,0.19034,0.15187
9.174,0.24458,0.05819,0.13905,0.02367,0.21105,0,0.16864,0.15878
9.176,0.24162,0.06016,0.13511,0.03649,0.19724,0,0.17949,0.15385
9.178,0.24162,0.05523,0.13807,0.02663,0.20907,0,0.17554,0.15779
9.18,0.23964,0.0641,0.13511,0.02959,0.20907,0.00493,0.17357,0.14793
9.182,0.23373,0.06213,0.13905,0.03353,0.19231,0.00493,0.1854,0.15286
9.184,0.25148,0.0503,0.13609,0.02959,0.20809,0,0.1854,0.143
9.186,0.25148,0.05128,0.13807,0.02465,0.21006,0.00493,0.16963,0.15385
9.188,0.24063,0.05917,0.13807,0.03945,0.18146,0.00986,0.18738,0.14793
9.19,0.2426,0.05325,0.13807,0.03156,0.20118,0.00493,0.17554,0.1568
9.192,0.24951,0.05424,0.13116,0.02071,0.21893,0,0.17456,0.15483
9.194,0.23964,0.05819,0.13807,0.0286,0.18836,0.00986,0.18047,0.16075
9.196,0.25542,0.05424,0.13116,0.02761,0.19034,0,0.19921,0.14596
9.198,0.26331,0.05621,0.12919,0.03649,0.20513,0,0.15582,0.15779
9.2,0.25345,0.05621,0.13116,0.03452,0.19231,0,0.18146,0.15483
9.202,0.24359,0.05819,0.13215,0.03156,0.2002,0,0.18343,0.15483
9.204,0.24162,0.06607,0.12623,0.0217,0.2002,0,0.18343,0.16469
9.206,0.24063,0.06114,0.13215,0.0355,0.21598,0.00493,0.16075,0.15286
9.208,0.24458,0.06016,0.13215,0.03353,0.19822,0.00493,0.17357,0.1568
9.21,0.2426,0.05917,0.13609,0.02663,0.19428,0,0.19625,0.14892
9.212,0.24852,0.06016,0.13412,0.02367,0.19329,0.00493,0.18935,0.1499
9.214,0.25049,0.05917,0.13215,0.02959,0.19034,0,0.19428,0.14793
9.216,0.2426,0.05917,0.13412,0.0355,0.19724,0,0.18343,0.15187
9.218,0.23964,0.05325,0.14004,0.04043,0.19132,0,0.1785,0.16075
9.22,0.25641,0.0572,0.12919,0.04043,0.19329,0.00493,0.18146,0.14103
9.222,0.24852,0.05819,0.14004,0.03156,0.21105,0,0.16568,0.14892
9.224,0.24458,0.06312,0.13314,0.02564,0.19822,0,0.17949,0.15976
9.226,0.26134,0.05325,0.13018,0.03156,0.19527,0,0.18343,0.14892
9.228,0.24359,0.0572,0.13511,0.04043,0.19625,0.00493,0.16963,0.1568
9.23,0.24458,0.05621,0.13708,0.02367,0.21105,0,0.17258,0.15878
9.232,0.24458,0.06114,0.13215,0.03846,0.19822,0,0.1785,0.15089
9.234,0.25049,0.05227,0.13807,0.02663,0.2071,0,0.17554,0.15385
9.236,0.23964,0.06509,0.13511,0.03452,0.20316,0,0.1785,0.14793
9.238,0.24556,0.0572,0.13215,0.02071,0.2002,0,0.18836,0.15976
9.24,0.2357,0.06114,0.13412,0.02959,0.21499,0,0.17061,0.15779
9.242,0.24556,0.05819,0.14004,0.03254,0.22091,0,0.15483,0.15187
9.244,0.24359,0.05819,0.13215,0.02367,0.20217,0.00493,0.18146,0.15779
9.246,0.24162,0.06114,0.14004,0.03057,0.20217,0,0.17554,0.15286
9.248,0.23964,0.0641,0.13609,0.03649,0.19921,0.00493,0.1716,0.15187
9.25,0.24458,0.05819,0.13609,0.02564,0.20513,0,0.18639,0.14793
9.252,0.24753,0.05621,0.13314,0.02959,0.2071,0,0.17258,0.15779
9.254,0.24556,0.06312,0.13116,0.03254,0.20118,0,0.18146,0.14892
9.256,0.25049,0.05424,0.13708,0.03748,0.19724,0,0.18047,0.14694
9.258,0.23669,0.06509,0.13314,0.02761,0.20907,0,0.18442,0.14793
9.26,0.24458,0.0572,0.13905,0.02761,0.20513,0,0.18442,0.14596
9.262,0.25049,0.05917,0.12623,0.03254,0.19921,0,0.17554,0.16075
9.264,0.2574,0.0572,0.12426,0.04142,0.19625,0,0.17258,0.15483
9.266,0.24852,0.06114,0.13708,0.0286,0.21302,0,0.17061,0.14497
9.268,0.25049,0.05917,0.13412,0.02663,0.20118,0,0.18935,0.143
9.27,0.25838,0.05621,0.12525,0.03452,0.20611,0,0.17258,0.15089
9.272,0.24458,0.05325,0.14004,0.03057,0.22387,0,0.16174,0.1499
9.274,0.24655,0.05523,0.13807,0.02663,0.21696,0,0.16765,0.15286
9.276,0.23964,0.06213,0.13215,0.03353,0.21696,0,0.17061,0.14892
9.278,0.24162,0.06312,0.13511,0.02071,0.21696,0,0.16864,0.15779
9.28,0.24753,0.06114,0.13116,0.02959,0.2071,0,0.18639,0.14103
9.282,0.24951,0.0572,0.13215,0.02071,0.20907,0,0.1785,0.1568
9.284,0.23767,0.05819,0.13609,0.03057,0.20907,0,0.17258,0.15976
9.286,0.25542,0.05819,0.13905,0.03254,0.21203,0,0.16075,0.14596
9.288,0.2357,0.06114,0.13807,0.03254,0.21105,0,0.17456,0.15089
9.29,0.25247,0.0572,0.13116,0.03353,0.19724,0,0.17554,0.1568
9.292,0.24458,0.05917,0.13511,0.04043,0.18245,0,0.19428,0.14793
9.294,0.24655,0.05819,0.13116,0.02959,0.20316,0,0.18245,0.15286
9.296,0.24458,0.06312,0.13018,0.01183,0.22485,0,0.18343,0.14596
9.298,0.24458,0.06016,0.13215,0.02367,0.19822,0,0.19034,0.15483
9.3,0.24951,0.05917,0.13412,0.03649,0.19921,0.00493,0.17653,0.14398
9.302,0.23669,0.06114,0.13511,0.03353,0.21598,0,0.1716,0.1499
9.304,0.23669,0.06312,0.13905,0.02663,0.21302,0,0.17949,0.14596
9.306,0.23866,0.06312,0.13807,0.02959,0.214,0,0.17456,0.14596
9.308,0.23669,0.05227,0.14201,0.03156,0.19034,0,0.19231,0.15878
9.31,0.24753,0.06213,0.13314,0.0286,0.20217,0,0.18639,0.14398
9.312,0.24753,0.0572,0.13412,0.02071,0.18639,0,0.20907,0.14892
9.314,0.24655,0.06509,0.12722,0.03353,0.19625,0,0.17456,0.16075
9.316,0.24063,0.06312,0.13116,0.0355,0.1854,0,0.19329,0.15483
9.318,0.25345,0.05819,0.13215,0.02465,0.19921,0,0.1785,0.15779
9.32,0.24852,0.05917,0.13314,0.03156,0.21302,0,0.16864,0.1499
9.322,0.23866,0.05917,0.14004,0.02761,0.20809,0,0.1854,0.14497
9.324,0.25247,0.05917,0.12821,0.03945,0.2002,0,0.18343,0.14103
9.326,0.24655,0.06114,0.12919,0.02663,0.21598,0,0.16765,0.1568
9.328,0.25345,0.0641,0.12623,0.02761,0.19527,0,0.19034,0.14694
9.33,0.24458,0.0572,0.13609,0.01874,0.21696,0,0.18245,0.14793
9.332,0.24458,0.0641,0.12722,0.03945,0.19132,0.00493,0.17949,0.15286
9.334,0.25542,0.0572,0.12525,0.03254,0.19428,0,0.18146,0.15779
9.336,0.24556,0.06213,0.13215,0.02761,0.19921,0,0.17357,0.16371
9.338,0.24951,0.05917,0.13018,0.0355,0.19231,0.00493,0.17554,0.1568
9.34,0.24655,0.05819,0.13609,0.01479,0.20907,0,0.18245,0.1568
9.342,0.24655,0.0572,0.13116,0.02367,0.2002,0,0.18245,0.16272
9.344,0.24359,0.06114,0.13511,0.03748,0.21302,0,0.16174,0.15187
9.346,0.25148,0.05523,0.13511,0.0355,0.21598,0,0.16667,0.14398
9.348,0.2574,0.05917,0.12821,0.02959,0.20809,0,0.1716,0.1499
9.35,0.2426,0.06312,0.13609,0.02465,0.19724,0,0.1854,0.15483
9.352,0.24359,0.06312,0.13609,0.02071,0.214,0,0.18146,0.14497
9.354,0.24359,0.06509,0.13412,0.0355,0.20611,0,0.17653,0.143
9.356,0.24162,0.06312,0.13116,0.02761,0.21598,0,0.17357,0.15089
9.358,0.25247,0.05621,0.13018,0.02071,0.20217,0,0.1854,0.1568
9.36,0.24063,0.06607,0.13215,0.02959,0.20907,0,0.17357,0.15286
9.362,0.24951,0.06213,0.12919,0.03057,0.20217,0,0.18245,0.14793
9.364,0.24458,0.05917,0.13215,0.03156,0.22091,0,0.15483,0.16075
9.366,0.25345,0.05819,0.12919,0.03945,0.21203,0,0.1568,0.15483
9.368,0.24556,0.05917,0.13412,0.02761,0.21203,0,0.1785,0.14694
9.37,0.24951,0.05917,0.13609,0.03353,0.20809,0,0.16963,0.14793
9.372,0.25345,0.05523,0.13314,0.03057,0.19329,0,0.18836,0.1499
9.374,0.24063,0.06706,0.12919,0.03846,0.2002,0.00493,0.16963,0.15385
9.376,0.24359,0.05917,0.13314,0.02959,0.21302,0,0.16568,0.15976
9.378,0.24162,0.0641,0.12623,0.04241,0.214,0,0.16174,0.15385
9.38,0.24063,0.06114,0.13609,0.02367,0.20118,0,0.19625,0.14497
9.382,0.24359,0.06114,0.12821,0.03254,0.21598,0,0.1568,0.16568
9.384,0.24753,0.06213,0.13116,0.02959,0.18836,0,0.19625,0.14892
9.386,0.24951,0.06114,0.12623,0.03254,0.19527,0,0.1854,0.15385
9.388,0.24556,0.05325,0.13905,0.02761,0.19428,0,0.19428,0.1499
9.39,0.24162,0.06114,0.13215,0.02367,0.19822,0,0.19329,0.15385
9.392,0.24852,0.05917,0.13609,0.04241,0.20809,0,0.15385,0.15582
9.394,0.25049,0.0572,0.12821,0.03649,0.18343,0,0.20611,0.14201
9.396,0.24458,0.06509,0.12919,0.03156,0.19921,0,0.18836,0.14596
9.398,0.25049,0.0572,0.13018,0.04043,0.20414,0,0.16272,0.15878
9.4,0.24458,0.05917,0.13412,0.03254,0.21006,0,0.1785,0.14497
9.402,0.25148,0.05819,0.12525,0.02663,0.20316,0,0.17949,0.15976
9.404,0.24852,0.05523,0.13116,0.02761,0.20217,0,0.19132,0.14793
9.406,0.24753,0.06213,0.12426,0.03156,0.20414,0,0.18442,0.1499
9.408,0.26233,0.05621,0.12327,0.02071,0.214,0,0.17061,0.1568
9.41,0.23866,0.05917,0.13807,0.03057,0.18442,0,0.19329,0.15976
9.412,0.24852,0.05128,0.13708,0.02465,0.2002,0,0.19822,0.14398
9.414,0.25444,0.05325,0.12722,0.03254,0.21203,0.00493,0.16568,0.15385
9.416,0.25444,0.05227,0.13314,0.02959,0.20217,0.00493,0.17653,0.15089
9.418,0.24951,0.05424,0.12821,0.02959,0.2071,0,0.18639,0.14892
9.42,0.24951,0.0572,0.13314,0.02761,0.20118,0.00493,0.17751,0.15286
9.422,0.24162,0.06312,0.13511,0.02663,0.19724,0.00493,0.17949,0.15582
9.424,0.24951,0.06114,0.13018,0.03353,0.19724,0,0.18343,0.14892
9.426,0.24852,0.06016,0.12919,0.03057,0.20513,0,0.17554,0.15483
9.428,0.23964,0.06114,0.13215,0.03649,0.19132,0.00493,0.18836,0.1499
9.43,0.24655,0.05621,0.13215,0.03057,0.20809,0.00493,0.16963,0.15582
9.432,0.25345,0.0572,0.12623,0.03156,0.19625,0.00493,0.1716,0.16272
9.434,0.25345,0.05621,0.12623,0.02959,0.19625,0.00493,0.1716,0.16568
9.436,0.25641,0.04931,0.13412,0.02663,0.20513,0.00493,0.17949,0.14793
9.438,0.24359,0.05424,0.13511,0.0286,0.21105,0.00493,0.17061,0.15582
