title,p27 - MD results,,,
plot_type,grid-line,,,
x_label,Time (ns),,,
color,#000000,#FD5200,#0000FF,#FF8000
label,Radius of Gyration,Surface Area,PA,EHSS
y_labels,Rg (AA),SASA (A^2),CCS (A^2),CCS (A^2)
label_unit,A,A2,A2,A2
axis_x,axis_y,axis_y,axis_y,axis_y
3.444,31.3846,24668.1054,4679.83,6169.12
3.446,31.4391,24331.9929,4674.21,6152.78
3.448,31.4535,24307.3113,4679.49,6165.24
3.45,31.5039,24660.4082,4689.22,6177.39
3.452,31.4289,24891.8834,4682.47,6170.87
3.454,31.4163,24659.9124,4671.91,6153.4
3.456,31.4444,24841.3889,4681.43,6164.26
3.458,31.4615,24591.2609,4677.75,6156.7
3.46,31.4714,24592.1264,4679.52,6154.73
3.462,31.4768,24288.1421,4678.59,6165.73
3.464,31.4157,24085.7171,4662.69,6134.46
3.466,31.4395,24808.42,4682.94,6171.23
3.468,31.4513,24232.1395,4681.57,6166.21
3.47,31.4296,24056.4099,4677.41,6158.38
3.472,31.4005,23883.3891,4664.39,6142.18
3.474,31.3993,23871.2576,4663.5,6136.22
3.476,31.3662,23806.8721,4666.58,6143.66
3.478,31.4369,23870.2189,4677.93,6160.22
3.48,31.3784,24371.9586,4666.3,6145.87
3.482,31.3797,24360.0045,4677.12,6162.48
3.484,31.3778,24123.5071,4658.16,6127.56
3.486,31.3687,24563.2325,4672.91,6155.58
3.488,31.3884,24193.9704,4672.41,6150.9
3.49,31.4002,24283.0892,4685.46,6166.75
3.492,31.4318,24847.8652,4678.08,6156.79
3.494,31.406,24306.8789,4682.92,6167.9
3.496,31.3617,24457.5012,4669.28,6151.74
3.498,31.4307,24355.3051,4671,6149.66
3.5,31.3919,24105.8119,4672.04,6148.59
3.502,31.4293,24082.9647,4669.66,6153.43
3.504,31.4921,24442.4466,4692.65,6186.28
3.506,31.4244,24354.9159,4669.15,6149.63
3.508,31.3478,24020.6537,4659.96,6134.2
3.51,31.3893,24398.319,4672.84,6152.44
3.512,31.3999,24266.2203,4671.31,6155.83
3.514,31.3923,24090.8002,4677.15,6158.32
3.516,31.4609,24435.2576,4680.66,6166.12
3.518,31.4628,24005.9499,4677.74,6159.86
3.52,31.4055,23974.4294,4669.01,6150.39
3.522,31.4255,24144.805,4674.2,6158.13
3.524,31.3918,23573.7738,4672.3,6157.21
3.526,31.3945,24147.133,4670.6,6151.63
3.528,31.4615,24496.7277,4684.21,6166.24
3.53,31.4569,24605.7201,4684.88,6167.33
3.532,31.4304,24386.2827,4667.44,6139.87
3.534,31.4224,23759.3647,4665.43,6145.14
3.536,31.4618,24671.7779,4675.44,6153.23
3.538,31.5012,24248.5379,4683.11,6166.17
3.54,31.3872,24104.2751,4671.56,6151.17
3.542,31.3706,24395.0222,4677.42,6157.4
3.544,31.4325,24184.9847,4679.43,6161.93
3.546,31.4728,24351.3493,4681.63,6167.8
3.548,31.4088,24008.6656,4674.22,6147.59
3.55,31.3616,24241.5216,4668.54,6145.01
3.552,31.4105,24586.6362,4689.74,6177.06
3.554,31.4156,24421.0779,4678.73,6162.07
3.556,31.4295,24298.4661,4673.84,6148.7
3.558,31.4586,24406.6943,4679.54,6156.16
3.56,31.4739,24278.9698,4685.24,6167.41
3.562,31.3649,23684.94,4663.34,6136.52
3.564,31.3207,23905.334,4680.42,6163.19
3.566,31.3471,24829.8846,4679.69,6164.98
3.568,31.3865,24454.7616,4683.6,6178.59
3.57,31.3804,24458.1168,4682.16,6167.54
3.572,31.3262,23971.5283,4663.6,6135.62
3.574,31.3733,23958.4011,4673.8,6160.01
3.576,31.4356,24475.284,4687.02,6172.81
3.578,31.3997,24584.4937,4678.58,6162.22
3.58,31.4442,24783.2654,4688.59,6176.08
3.582,31.4288,24372.2227,4673.5,6159.64
3.584,31.4038,24463.6794,4677.14,6159.65
3.586,31.4376,24472.6856,4681.49,6167.87
3.588,31.4461,24533.8196,4672.13,6146.15
3.59,31.3943,24544.179,4676.5,6159.29
3.592,31.4285,24610.5063,4676.2,6153.37
3.594,31.3712,23904.7892,4673.73,6158.51
3.596,31.3649,24380.7459,4676.65,6162.74
3.598,31.4702,25058.3979,4706.45,6206.23
3.6,31.4677,24670.5901,4688.99,6179.71
3.602,31.4652,24206.7188,4680.91,6170.06
3.604,31.3892,24387.0383,4680.52,6161.63
3.606,31.3472,24056.9908,4667.59,6153.17
3.608,31.392,24206.452,4680.32,6170.85
3.61,31.4188,23824.3728,4667.94,6148.3
3.612,31.4527,24637.497,4686.53,6174.45
3.614,31.4768,24218.3576,4682.6,6166.76
3.616,31.4286,24359.491,4684,6168.32
3.618,31.4323,24767.8411,4701.42,6204.56
3.62,31.4011,24377.2154,4678.62,6159.3
3.622,31.4436,24678.857,4686.85,6173.77
3.624,31.4016,24637.8776,4673.79,6150.57
3.626,31.4505,24824.4818,4689,6177.14
3.628,31.4867,24159.7816,4687.57,6169.77
3.63,31.516,24610.2559,4687.94,6175.5
3.632,31.4409,24404.2516,4677.23,6160.04
3.634,31.3727,24483.942,4678.4,6160.79
3.636,31.448,24789.1094,4684.56,6171.05
3.638,31.4609,24685.673,4682.53,6167.38
3.64,31.5029,24746.8725,4699.89,6196.92
3.642,31.4159,24247.2429,4676.44,6163.47
3.644,31.3906,24328.1319,4676.29,6159.44
3.646,31.4035,24646.6605,4686.88,6180.01
3.648,31.3201,24719.961,4670.17,6153.69
3.65,31.2933,24586.5816,4668.55,6152.91
3.652,31.3298,24253.7657,4677.05,6161.2
3.654,31.3187,24592.7442,4675.14,6163.48
3.656,31.3442,24785.8002,4684.19,6173.51
3.658,31.337,24750.2409,4681.64,6178.77
3.66,31.3831,24539.2079,4685.35,6174.7
3.662,31.422,24330.4611,4676.63,6159.92
3.664,31.3794,24013.2228,4664.87,6143.93
3.666,31.3903,24492.4133,4674.37,6156.66
3.668,31.4813,24486.7601,4681.02,6169.94
3.67,31.4483,24451.716,4679.51,6168.38
3.672,31.3506,24759.1931,4671.78,6153.91
3.674,31.2958,24359.3242,4678.4,6169.21
3.676,31.3584,24349.9698,4682.51,6173.87
3.678,31.3458,23779.0248,4667.4,6147.48
3.68,31.4086,24897.5942,4688.55,6176.15
3.682,31.4139,24384.4449,4685.27,6178.78
3.684,31.4057,24523.4484,4680.06,6167.04
3.686,31.3872,23992.892,4684.39,6171.03
3.688,31.4293,25106.1843,4685.76,6171.35
3.69,31.4389,24807.4525,4682.37,6168.41
3.692,31.4843,24729.2446,4692.56,6186.7
3.694,31.4881,24632.4529,4683.65,6167.35
3.696,31.4713,24209.7629,4686.09,6172.03
3.698,31.455,24397.0827,4678.25,6162.75
3.7,31.4207,24089.7343,4674.03,6155.85
3.702,31.3835,24201.3492,4672.63,6159.67
3.704,31.4702,24445.3409,4689.47,6177.4
3.706,31.4736,24689.849,4689.46,6182.29
3.708,31.3972,24306.9495,4682.14,6171.37
3.71,31.4175,24502.604,4683.83,6164.06
3.712,31.3991,24576.4566,4674.09,6160.77
3.714,31.3966,24618.3432,4669.85,6150.94
3.716,31.4836,24690.4193,4686.72,6175.95
3.718,31.4273,24552.2439,4675.94,6154.16
3.72,31.5102,24943.0214,4687.55,6169.43
3.722,31.495,24086.5254,4679.92,6164.15
3.724,31.4221,24326.7978,4685.17,6174.72
3.726,31.4117,24576.4116,4693.58,6187.29
3.728,31.4667,24671.7935,4680.48,6164.49
3.73,31.4588,24653.6457,4686.09,6171.48
3.732,31.4483,24775.6493,4676.69,6157.88
3.734,31.4792,24564.3959,4695.23,6178.17
3.736,31.4741,24289.6179,4690.05,6181.12
3.738,31.5225,24337.1619,4688.74,6180.07
3.74,31.5215,24625.1005,4690.44,6183.27
3.742,31.5033,24350.3982,4684.95,6170.46
3.744,31.4657,24121.3139,4676.1,6155.95
3.746,31.4185,24277.6459,4674.3,6161.83
3.748,31.4377,24153.2789,4676.96,6164.71
3.75,31.4317,24313.6324,4685.3,6170.69
3.752,31.4378,24482.9584,4674.62,6153.83
3.754,31.399,23894.1828,4680.46,6163.43
3.756,31.4537,24262.7534,4671.26,6144.5
3.758,31.4303,24585.7652,4678.78,6160.36
3.76,31.4289,24454.2508,4677.55,6162.01
3.762,31.4096,24738.8915,4682.02,6162.35
3.764,31.4364,24330.9013,4679.08,6162.22
3.766,31.4668,23708.9124,4680.49,6166.06
3.768,31.5105,24378.6553,4694.73,6184.06
3.77,31.4346,24224.5044,4676.99,6160.35
3.772,31.4323,24454.8978,4672,6141.99
3.774,31.4713,24023.7701,4678.26,6153.81
3.776,31.3869,24393.6162,4677.4,6163.95
3.778,31.4571,24445.2545,4675.17,6154.95
3.78,31.486,24263.6121,4680.5,6165.15
3.782,31.4327,24517.1267,4670.2,6155.03
3.784,31.4169,24716.0398,4684.96,6168.45
3.786,31.4312,24610.3517,4685.15,6174.76
3.788,31.4038,23956.7299,4667.45,6150.99
3.79,31.4781,24388.1722,4685.35,6165.31
3.792,31.5005,24724.8286,4691.21,6181.6
3.794,31.424,24529.8361,4683.08,6164.59
3.796,31.4629,24662.3974,4678.7,6157.39
3.798,31.4826,24296.3801,4683.03,6159.87
3.8,31.3871,24333.9249,4675.64,6155.54
3.802,31.2984,23886.5942,4664.17,6136.46
3.804,31.3492,23926.2418,4660.8,6127.55
3.806,31.4211,24627.0482,4692.39,6182.68
3.808,31.3843,24455.7253,4673.9,6149.62
3.81,31.4435,24855.0904,4690.48,6166.35
3.812,31.3766,24196.2034,4678.49,6157.95
3.814,31.3832,24332.8171,4661.41,6131.71
3.816,31.4134,24595.6965,4684.04,6160.01
3.818,31.3715,24284.9119,4672.92,6147.74
3.82,31.4177,24596.8586,4685.86,6175.14
3.822,31.4091,24261.5061,4680.73,6164.8
3.824,31.4271,24206.0761,4676.82,6155.84
3.826,31.43,24127.2605,4680.5,6157.75
3.828,31.4751,24400.5457,4678.25,6152.17
3.83,31.4706,24359.0845,4674.03,6143.16
3.832,31.408,24391.192,4672.45,6158.24
3.834,31.4285,24414.5686,4677.26,6152.78
3.836,31.4279,24455.6499,4683.99,6171.34
3.838,31.5067,24543.6483,4684.61,6161.08
3.84,31.4446,24800.4718,4677.39,6161.12
3.842,31.4058,24525.6578,4680.41,6155.77
3.844,31.4398,24240.682,4677.39,6154.35
3.846,31.4418,24298.4163,4683.17,6167.12
3.848,31.421,24334.7769,4664.93,6135.89
3.85,31.4158,24442.3638,4673.55,6149.4
3.852,31.4209,24916.1433,4680.96,6163.87
3.854,31.3189,24222.6993,4672.56,6153.49
3.856,31.4598,24409.9348,4686.18,6166.27
3.858,31.375,23885.4469,4663.8,6140.33
3.86,31.3853,24923.9805,4683.72,6169.91
3.862,31.3984,24345.2549,4687.19,6174.41
3.864,31.3915,24423.9311,4680.75,6167.62
3.866,31.3651,24399.3477,4674.26,6162.41
3.868,31.3498,24289.5811,4672.13,6155.22
3.87,31.4344,24751.4034,4685.34,6170.82
3.872,31.4085,24318.7429,4677.01,6154.35
3.874,31.4132,24375.3159,4680.92,6170.39
3.876,31.3895,24231.2643,4676.79,6166.49
3.878,31.4059,24314.6714,4678.23,6162.46
3.88,31.3687,24412.7367,4671.9,6155.5
3.882,31.4487,24958.0922,4680.73,6165.42
3.884,31.47,24605.1462,4681.53,6163.54
3.886,31.4683,24487.9591,4677.89,6156.29
3.888,31.4387,24716.5505,4677.25,6162.39
3.89,31.4314,24709.8092,4675.49,6155.18
3.892,31.4706,24563.0729,4687.15,6175.31
3.894,31.461,25342.8368,4687.91,6180.91
3.896,31.3991,24379.4771,4675.24,6161.96
3.898,31.4618,24472.2825,4686.93,6171.51
3.9,31.4001,24504.7736,4673.87,6156.21
3.902,31.4113,25152.3542,4679.83,6162.6
3.904,31.3894,24567.9001,4677.52,6161.06
3.906,31.4702,24826.059,4692.23,6180.08
3.908,31.481,24834.895,4675.98,6158.76
3.91,31.5104,24943.5459,4679.44,6165.11
3.912,31.5132,24411.6436,4680.23,6166.08
3.914,31.4653,24400.8262,4687.78,6174.96
3.916,31.4109,24020.9946,4671.46,6155.57
3.918,31.5219,24874.0012,4696.31,6191.11
3.92,31.3704,24189.604,4669.17,6150.64
3.922,31.3753,24636.1945,4681.07,6171.33
3.924,31.4433,24419.8481,4673.98,6154.69
3.926,31.4138,24022.0011,4675.63,6154.54
3.928,31.3889,24441.9495,4678.13,6162.98
3.93,31.4605,24584.4474,4692.41,6180.25
3.932,31.4138,24644.1901,4677.85,6155.82
3.934,31.4063,25061.5107,4693.12,6181.82
3.936,31.4456,24656.316,4678.67,6162.15
3.938,31.4626,24653.0486,4689.67,6180.93
3.94,31.4763,24876.208,4690.05,6186.8
3.942,31.5266,25206.3242,4703.92,6196.73
3.944,31.3885,24620.4687,4675.27,6162.43
3.946,31.3959,24862.6279,4690.92,6185.97
3.948,31.3839,24365.236,4682.16,6168.03
3.95,31.4613,24868.0368,4684.71,6174.01
3.952,31.4962,24836.8583,4693.19,6185.24
3.954,31.4391,24299.948,4676.12,6158.7
3.956,31.4287,24579.4318,4690.96,6175.4
3.958,31.4257,24846.6883,4686.08,6170.85
3.96,31.393,24415.2227,4680.03,6160.72
3.962,31.4849,24885.7986,4697.26,6188.08
3.964,31.3954,24940.7882,4681.61,6165.2
3.966,31.3635,24618.1659,4682.23,6167.34
3.968,31.4861,24466.0075,4698.04,6188.32
3.97,31.4583,24748.1488,4683.7,6162.37
3.972,31.4064,24586.4237,4678.13,6155.46
3.974,31.4317,24795.0212,4688.96,6170.78
3.976,31.3882,24803.9065,4688.62,6175.19
3.978,31.4354,24864.2505,4692.1,6185.35
3.98,31.4036,24079.9105,4669.67,6145.15
3.982,31.4145,24425.518,4683.2,6168.58
3.984,31.3836,24007.6265,4661.57,6131.56
3.986,31.3819,23655.7165,4659.45,6131.37
3.988,31.4846,24370.8405,4693.01,6184.37
3.99,31.4447,24431.4517,4680.63,6164.96
3.992,31.3955,24138.4805,4671.21,6148.09
3.994,31.352,24275.1026,4670.06,6148.31
3.996,31.3518,24656.3286,4674.12,6153.47
3.998,31.3002,24351.0096,4670.94,6146.32
4,31.3097,24184.012,4670.93,6144.08
4.002,31.3651,24122.9742,4679.22,6159.04
4.004,31.4283,24427.0769,4675.71,6151.09
4.006,31.3436,23948.5479,4661.6,6134.08
4.008,31.4091,24673.0549,4689.87,6170.06
4.01,31.4122,24047.5854,4678.71,6160.07
4.012,31.4194,24588.0248,4684.8,6168.64
4.014,31.4133,24305.5233,4679.93,6157.1
4.016,31.4686,24144.9567,4685.99,6167.04
4.018,31.4023,24144.1664,4676.08,6153
4.02,31.4011,24235.7539,4676.8,6155.96
4.022,31.3771,24355.39,4678.2,6165.45
4.024,31.3066,24428.2429,4662.28,6142.02
4.026,31.3646,24464.827,4669.82,6151.38
4.028,31.4128,24613.0875,4685.23,6172.7
4.03,31.3711,24226.2094,4673.56,6157.14
4.032,31.3302,24313.9127,4679.58,6163.07
4.034,31.3611,24125.9356,4668.82,6149.67
4.036,31.4027,24069.2728,4689.18,6173.26
4.038,31.3909,23976.4649,4675.65,6164.84
4.04,31.4072,23879.6759,4674.02,6155.12
4.042,31.3747,23999.7291,4665.01,6140.88
4.044,31.4835,24252.7471,4689.27,6178.68
4.046,31.34,23667.9995,4666.76,6144.13
4.048,31.3743,24313.8605,4682.5,6171.07
4.05,31.4127,24512.6515,4680.37,6167.77
4.052,31.3925,24329.5279,4672.83,6148.67
4.054,31.4428,24499.1986,4687.36,6175.79
4.056,31.4532,24743.351,4693.4,6188.28
4.058,31.4544,24533.6748,4684.07,6176.6
4.06,31.4245,24746.7155,4691.88,6190.64
4.062,31.3892,24281.5028,4675.62,6153.96
4.064,31.4617,24430.2792,4691.02,6180.08
4.066,31.433,24680.3406,4684.33,6174.08
4.068,31.4356,24661.1986,4687.79,6174.9
4.07,31.4708,24370.734,4684.27,6167.35
4.072,31.4579,24901.627,4685.69,6172.06
4.074,31.4406,24499.9054,4683.44,6167.27
4.076,31.4781,24427.8668,4673.57,6149.38
4.078,31.4572,24253.8852,4684.37,6170.34
4.08,31.4111,24529.3532,4681.4,6165.14
4.082,31.371,24837.1028,4680.35,6164.06
4.084,31.3543,24780.5727,4693.27,6188.72
4.086,31.3248,24197.3319,4665.39,6143.23
4.088,31.3472,24245.4996,4674.96,6159.52
4.09,31.2729,24533.7114,4663.76,6145.3
4.092,31.3654,24341.0612,4675.59,6162.09
4.094,31.4556,24988.363,4694.57,6185.36
4.096,31.3428,24206.9676,4680.07,6162.58
4.098,31.3491,24624.8836,4681.08,6170.01
4.1,31.429,24671.3575,4684.29,6164.14
4.102,31.4992,24609.8163,4680.43,6159.84
4.104,31.5448,24796.6654,4689.34,6172.07
4.106,31.5748,24566.6563,4692.7,6180.91
4.108,31.5658,24738.714,4691,6174.7
4.11,31.4476,23891.9416,4676.4,6156.46
4.112,31.3974,24416.8952,4677.52,6149.3
4.114,31.3351,23866.6524,4661.45,6135.48
4.116,31.4126,24434.8713,4680,6162.34
4.118,31.414,24224.6887,4672.86,6154.27
4.12,31.427,24186.4064,4671.12,6148.84
4.122,31.3838,23980.585,4667.15,6147.93
4.124,31.3839,25000.2854,4684.39,6178.92
4.126,31.4003,24036.2501,4677.73,6168.49
4.128,31.4449,24649.1353,4688.99,6182.68
4.13,31.4208,24398.1019,4679.77,6165.01
4.132,31.4003,24165.8113,4667.23,6143.31
4.134,31.4076,24407.9359,4684.16,6170
4.136,31.3736,24592.4775,4677.04,6163.6
4.138,31.4147,24312.9613,4686.56,6170.02
4.14,31.4529,24985.4703,4699.82,6190.15
4.142,31.3955,24655.4314,4685.58,6178.3
4.144,31.2856,23958.4665,4674.16,6155.72
4.146,31.3548,24431.3658,4682.73,6173.07
4.148,31.3452,23946.8856,4667.44,6150.69
4.15,31.362,23965.7335,4686.35,6177.37
4.152,31.4212,24504.0851,4687.16,6172.49
4.154,31.4461,24748.9439,4691.36,6182.97
4.156,31.4488,24634.7852,4680.75,6167.18
4.158,31.3926,24354.6651,4675.5,6159.03
4.16,31.329,24339.8461,4674.06,6163.71
4.162,31.3832,24079.3902,4671.66,6160.15
4.164,31.4513,24512.9906,4688.02,6175.33
4.166,31.4717,24325.6305,4687.76,6181.21
4.168,31.4257,24480.736,4683.56,6171.44
4.17,31.3944,24143.8709,4666.47,6144.98
4.172,31.4094,24096.4406,4682.86,6165.19
4.174,31.3633,23734.3403,4668.57,6151.25
4.176,31.4745,24281.9421,4680.68,6167.25
4.178,31.4258,24049.3581,4681.41,6166.47
4.18,31.4313,24098.219,4683.05,6170.81
4.182,31.4311,24577.1378,4684.78,6177.16
4.184,31.3661,24152.7969,4673.33,6157.66
4.186,31.4124,24718.2446,4684.7,6173.28
4.188,31.4582,24294.9613,4691.7,6177.77
4.19,31.4349,24362.9365,4681.88,6172.64
4.192,31.4157,24357.4651,4680.15,6165.01
4.194,31.3818,24044.5306,4681.85,6173.9
4.196,31.4099,24429.0436,4691.28,6181.28
4.198,31.4061,24564.8708,4684.51,6172.45
4.2,31.3821,24041.5482,4679.98,6166.36
4.202,31.3468,24399.2212,4672.73,6146.78
4.204,31.4162,24360.8196,4677.07,6156.94
4.206,31.3678,23877.6326,4669.74,6144.45
4.208,31.3474,23906.558,4666.58,6142.79
4.21,31.4254,24114.2693,4681.36,6166.95
4.212,31.463,24539.5523,4686.23,6174.04
4.214,31.4792,24507.0261,4685.14,6170.35
4.216,31.5101,24474.6387,4684.63,6171.52
4.218,31.5222,24641.0982,4688.45,6174.24
4.22,31.4924,24689.8369,4686.24,6171.25
4.222,31.4408,23991.0007,4681.29,6167.21
4.224,31.4128,24321.9153,4676.12,6159.57
4.226,31.3986,24299.1298,4661.5,6134.26
4.228,31.5216,24382.8174,4686.14,6169.25
4.23,31.5022,24327.7963,4686.55,6178.24
4.232,31.4606,24097.499,4677.4,6160.33
4.234,31.4714,24047.4149,4686.53,6177.09
4.236,31.4541,24551.0456,4692.45,6181.79
4.238,31.3903,24093.6663,4672.59,6148.9
4.24,31.4173,23761.4119,4672.38,6147.67
4.242,31.4619,24502.427,4684.82,6168.34
4.244,31.5008,24119.9845,4687.67,6174.76
4.246,31.4617,24596.7345,4689.73,6176.36
4.248,31.4414,23877.9212,4670.66,6151.9
4.25,31.5242,24538.9743,4695.95,6184.1
4.252,31.492,24503.4086,4681.28,6171.67
4.254,31.4576,24372.8459,4688.86,6178.78
4.256,31.4784,24304.7855,4682.78,6171.14
4.258,31.5015,23969.1545,4682.58,6166.78
4.26,31.4943,24537.2489,4697.55,6198.05
4.262,31.4527,24470.5056,4684.22,6176.26
4.264,31.5386,24412.993,4705.4,6204.79
4.266,31.5053,24680.1848,4689.36,6179.76
4.268,31.4394,24640.81,4692.84,6187.57
4.27,31.414,24295.951,4674.64,6161.87
4.272,31.473,24291.8793,4690.2,6182.4
4.274,31.4674,23799.8804,4681.96,6166.85
4.276,31.3422,23984.4311,4666.97,6144.34
4.278,31.3848,24152.6477,4676.59,6151.08
4.28,31.4541,24412.7688,4683.9,6175.55
4.282,31.5275,24405.4363,4690.12,6185.8
4.284,31.5703,24458.4876,4704.15,6199.31
4.286,31.4961,24606.0358,4691.35,6179.03
4.288,31.4735,24663.1663,4697.29,6194.92
4.29,31.4218,24364.3063,4683.41,6171.18
4.292,31.4196,24138.9932,4684.08,6174.64
4.294,31.4455,24317.1927,4695.99,6190.6
4.296,31.4292,24547.2572,4686.18,6177.12
4.298,31.31,24027.7605,4662.13,6143.49
4.3,31.3473,24033.9796,4672.82,6159.29
4.302,31.373,24403.7051,4678.2,6154.7
4.304,31.4284,24538.4249,4686.55,6175.61
4.306,31.4512,24398.3772,4681.27,6167.28
4.308,31.4111,24090.0865,4670.96,6152.71
4.31,31.4476,24711.8178,4693.79,6186.19
4.312,31.3905,24539.8633,4677.72,6161.45
4.314,31.4338,24284.1286,4685.57,6170.34
4.316,31.4807,24752.1786,4695.33,6184.35
4.318,31.3179,23997.9288,4666.02,6141.93
4.32,31.353,24466.2952,4683.83,6166.8
4.322,31.3269,23930.678,4674.69,6157.86
4.324,31.3515,23769.4946,4673.12,6147.7
4.326,31.4478,24156.9206,4679.23,6159.39
4.328,31.4408,24714.1818,4696.2,6194.46
4.33,31.441,24323.5979,4686.72,6176.98
4.332,31.4266,24028.304,4686.59,6169.65
4.334,31.4261,24306.5162,4684.74,6174.66
4.336,31.444,24637.4612,4685.3,6162.95
4.338,31.3434,24230.2803,4672.98,6155.11
4.34,31.3137,24217.2575,4677.54,6157.58
4.342,31.3217,24487.2369,4670.35,6147.18
4.344,31.2904,24318.4244,4657.56,6132.08
4.346,31.3558,24520.3464,4677.1,6158.18
4.348,31.343,24198.0847,4674.9,6157.99
4.35,31.4106,24442.6335,4688.83,6183.6
4.352,31.4565,24291.3067,4677.94,6162.36
4.354,31.3973,23450.4763,4663.71,6138.75
4.356,31.4049,23514.5436,4664.03,6140.89
4.358,31.3333,24192.3059,4682.97,6181.33
4.36,31.3426,23821.0779,4670.03,6156.52
4.362,31.3412,23792.3922,4673.4,6155.75
4.364,31.4196,24515.3926,4696.03,6187.92
4.366,31.4822,24407.6832,4692.03,6179.77
4.368,31.52,24508.013,4691.47,6172.57
4.37,31.4097,23833.4328,4680.42,6166.58
4.372,31.4735,24465.5022,4689.54,6179.01
4.374,31.374,23799.7375,4673.4,6149.18
4.376,31.3751,23651.6975,4672.09,6149.62
4.378,31.3929,24315.3234,4676.56,6154.13
4.38,31.4045,23709.9695,4674.85,6153.39
4.382,31.4476,24341.2218,4681.51,6163.8
4.384,31.4132,24246.2493,4673.19,6143.47
4.386,31.3686,23817.2958,4665.56,6139.64
4.388,31.392,23929.0189,4675.71,6156.16
4.39,31.4661,24486.8343,4686.48,6169.25
4.392,31.3702,24423.8754,4672.77,6155.9
4.394,31.4097,23821.9437,4667.72,6142.64
4.396,31.5378,24361.2852,4688.51,6172.4
4.398,31.481,24170.5193,4683.09,6163.62
4.4,31.3304,23262.5021,4662.61,6145.33
4.402,31.365,24183.7375,4673.52,6150.23
4.404,31.3378,23744.1351,4665.47,6142.38
4.406,31.4447,24446.9855,4687.71,6166.53
4.408,31.5019,24600.724,4691.25,6179.47
4.41,31.4574,24178.7457,4677.17,6156.4
4.412,31.5061,24309.8106,4682.61,6159.24
4.414,31.4429,23995.0862,4679.28,6157.62
4.416,31.4609,24298.2683,4681.54,6169.44
4.418,31.4706,24007.7759,4674.59,6155.16
4.42,31.4848,24235.3184,4677.05,6158.99
4.422,31.5117,24535.0007,4684.1,6168.91
4.424,31.5045,24249.0535,4683.74,6169.36
4.426,31.4816,24197.0439,4672.06,6153.01
4.428,31.389,24227.9578,4669.62,6150.91
4.43,31.4121,24438.8416,4673.92,6152.75
4.432,31.4041,23764.5416,4664.68,6134.95
4.434,31.4085,24536.5695,4675.66,6154.96
4.436,31.4201,24147.8309,4670.52,6155.89
4.438,31.456,24041.2275,4675.14,6150.75
4.44,31.4409,23786.4126,4668.74,6147.94
4.442,31.4371,23944.4785,4672.83,6153.76
4.444,31.4428,24255.4422,4678.72,6158.2
4.446,31.3985,23832.049,4673.32,6149.82
4.448,31.4791,24707.1279,4684.83,6174.04
4.45,31.451,24328.1662,4674.54,6154.21
4.452,31.3913,24320.353,4674.21,6150.73
4.454,31.3787,24409.5963,4668.02,6139.73
4.456,31.4762,24554.2109,4687.01,6172.59
4.458,31.3667,24411.0582,4677.24,6167.36
4.46,31.4018,24215.4319,4669.08,6146
4.462,31.3795,24246.5272,4666.94,6146.81
4.464,31.4109,24156.028,4668.38,6141.87
4.466,31.4205,23954.3713,4672.8,6153.3
4.468,31.4427,24301.7296,4679.14,6164.01
4.47,31.3978,24008.4377,4668.98,6145.36
4.472,31.4753,24886.3611,4688.51,6178.15
4.474,31.4899,24199.0672,4681.91,6163.53
4.476,31.4035,24452.5487,4675.14,6157.13
4.478,31.4444,24132.4282,4678.26,6157.86
4.48,31.4731,24427.3117,4694.29,6188.08
4.482,31.456,24465.4166,4682.14,6168.7
4.484,31.4702,24572.3859,4675.25,6154.42
4.486,31.4419,24617.582,4683.04,6167.66
4.488,31.4769,24788.1951,4685.99,6170.62
4.49,31.5221,24617.1579,4681.56,6168.58
4.492,31.5033,24810.6487,4690.37,6175.46
4.494,31.4456,24343.6055,4685.34,6172.17
4.496,31.4694,24373.867,4681.84,6156.37
4.498,31.4966,24456.8113,4688.51,6175.81
4.5,31.5545,24737.1146,4696.12,6183.5
4.502,31.5046,24069.2963,4675.61,6154.4
4.504,31.4858,24571.1217,4685.58,6163.57
4.506,31.4518,24218.766,4674.09,6153.09
4.508,31.402,23996.8641,4666.51,6142.44
4.51,31.4189,24489.3794,4681.3,6169.75
4.512,31.4509,24804.5868,4685.47,6174.24
4.514,31.4545,24565.6826,4690.99,6180.35
4.516,31.4589,24112.0317,4682.63,6170.15
4.518,31.4602,24283.874,4677.86,6158.13
4.52,31.4397,24087.5499,4675.05,6159.68
4.522,31.4342,24366.5635,4685.86,6173.06
4.524,31.4314,24430.2402,4684.68,6174.55
4.526,31.4203,24528.1671,4678.31,6154.29
4.528,31.4027,24854.6344,4677.98,6159.48
4.53,31.4992,24072.5788,4692.12,6175.77
4.532,31.5467,24019.017,4692.22,6183.66
4.534,31.497,24661.0601,4695.82,6184.82
4.536,31.5088,24867.941,4695.46,6182.85
4.538,31.37,23981.034,4665.39,6142.41
4.54,31.4138,24273.9598,4680.28,6159.69
4.542,31.4373,24518.5416,4682.46,6164.13
4.544,31.428,24145.0246,4689.33,6175.9
4.546,31.3492,24440.1919,4676.9,6164.31
4.548,31.3638,24387.6963,4684.53,6171.04
4.55,31.4163,24276.1929,4680.02,6163.62
4.552,31.3868,24172.135,4677.19,6158.23
4.554,31.3805,24126.5239,4677.08,6149.98
4.556,31.4194,23932.1002,4682.48,6161.65
4.558,31.3882,23734.7785,4675.27,6156.39
