NIST ,intact
6478.51,0.08981
6478.55,0.10114
6478.58,0.12714
6478.62,0.14768
6478.65,0.14515
6478.69,0.1163
6478.72,0.08533
6478.76,0.07031
6478.79,0.07111
6478.83,0.07838
6478.86,0.0881
6478.9,0.08574
6478.94,0.07727
6478.97,0.07741
6479.01,0.07709
6479.04,0.07895
6479.08,0.0956
6479.11,0.10277
6479.15,0.11467
6479.18,0.13619
6479.22,0.148
6479.25,0.14645
6479.29,0.13594
6479.32,0.10244
6479.36,0.0824
6479.39,0.07948
6479.43,0.08289
6479.46,0.09128
6479.5,0.09405
6479.53,0.08419
6479.57,0.07901
6479.6,0.07932
6479.64,0.07931
6479.68,0.08191
6479.71,0.08061
6479.75,0.06937
6479.78,0.05371
6479.82,0.04629
6479.85,0.04725
6479.89,0.05892
6479.92,0.07997
6479.96,0.1022
6479.99,0.12241
6480.03,0.13977
6480.06,0.14002
6480.1,0.12315
6480.13,0.0965
6480.17,0.07148
6480.2,0.05949
6480.24,0.06389
6480.27,0.07761
6480.31,0.09658
6480.35,0.10791
6480.38,0.11345
6480.42,0.11508
6480.45,0.1132
6480.49,0.10668
6480.52,0.09593
6480.56,0.07168
6480.59,0.05198
6480.63,0.04524
6480.66,0.05404
6480.7,0.06982
6480.73,0.07923
6480.77,0.07235
6480.8,0.06095
6480.84,0.05328
6480.87,0.0492
6480.91,0.05426
6480.94,0.05684
6480.98,0.05474
6481.01,0.05769
6481.05,0.0696
6481.08,0.07997
6481.12,0.09535
6481.16,0.10456
6481.19,0.09601
6481.23,0.08231
6481.26,0.06835
6481.3,0.05471
6481.33,0.05745
6481.37,0.07951
6481.4,0.10269
6481.44,0.12119
6481.47,0.12192
6481.51,0.0969
6481.54,0.06768
6481.58,0.05243
6481.61,0.05117
6481.65,0.06346
6481.68,0.07597
6481.72,0.07885
6481.75,0.07806
6481.79,0.08256
6481.83,0.08851
6481.86,0.09617
6481.9,0.09405
6481.93,0.08826
6481.97,0.0795
6482,0.07447
6482.04,0.0697
6482.07,0.06412
6482.11,0.05268
6482.14,0.04948
6482.18,0.05499
6482.21,0.06757
6482.25,0.0794
6482.28,0.08022
6482.32,0.06774
6482.35,0.05422
6482.39,0.04969
6482.42,0.06192
6482.46,0.08313
6482.5,0.09935
6482.53,0.10253
6482.57,0.09144
6482.6,0.07669
6482.64,0.07275
6482.67,0.07953
6482.71,0.09038
6482.74,0.09707
6482.78,0.09495
6482.81,0.0903
6482.85,0.08484
6482.88,0.07939
6482.92,0.06851
6482.95,0.05121
6482.99,0.03725
6483.02,0.0407
6483.06,0.05451
6483.09,0.07333
6483.13,0.08403
6483.16,0.07683
6483.2,0.05991
6483.23,0.05071
6483.27,0.05244
6483.31,0.06928
6483.34,0.08843
6483.38,0.09772
6483.41,0.09519
6483.45,0.08378
6483.48,0.07077
6483.52,0.06104
6483.55,0.05186
6483.59,0.05032
6483.62,0.05445
6483.66,0.06034
6483.69,0.06592
6483.73,0.06595
6483.76,0.06094
6483.8,0.05832
6483.83,0.05705
6483.87,0.05918
6483.91,0.05843
6483.94,0.05817
6483.98,0.05867
6484.01,0.05677
6484.05,0.05598
6484.08,0.05575
6484.12,0.04937
6484.15,0.04492
6484.19,0.04514
6484.22,0.04337
6484.26,0.04509
6484.29,0.04812
6484.33,0.04779
6484.36,0.04949
6484.4,0.05289
6484.43,0.05534
6484.47,0.05676
6484.5,0.05571
6484.54,0.05538
6484.57,0.06086
6484.61,0.05512
6484.65,0.05319
6484.68,0.05397
6484.72,0.05358
6484.75,0.05737
6484.79,0.06697
6484.82,0.05997
6484.86,0.05981
6484.89,0.06267
6484.93,0.06745
6484.96,0.07033
6485,0.07062
6485.03,0.05881
6485.07,0.04667
6485.1,0.03295
6485.14,0.03669
6485.17,0.05564
6485.21,0.08305
6485.25,0.10628
6485.28,0.115
6485.32,0.0991
6485.35,0.08411
6485.39,0.07119
6485.42,0.06115
6485.46,0.05179
6485.49,0.04217
6485.53,0.02688
6485.56,0.02144
6485.6,0.02228
6485.63,0.0263
6485.67,0.02716
6485.7,0.02692
6485.74,0.02449
6485.77,0.02613
6485.81,0.03716
6485.84,0.05102
6485.88,0.05774
6485.91,0.05997
6485.95,0.0532
6485.99,0.04057
6486.02,0.0344
6486.06,0.038
6486.09,0.0484
6486.13,0.06728
6486.16,0.07719
6486.2,0.07352
6486.23,0.05835
6486.27,0.04619
6486.3,0.04602
6486.34,0.05857
6486.37,0.06825
6486.41,0.06854
6486.44,0.05311
6486.48,0.03509
6486.51,0.02637
6486.55,0.02908
6486.58,0.03909
6486.62,0.04494
6486.65,0.0436
6486.69,0.04365
6486.73,0.05186
6486.76,0.06604
6486.8,0.07905
6486.83,0.07486
6486.87,0.05882
6486.9,0.04424
6486.94,0.03902
6486.97,0.04077
6487.01,0.04293
6487.04,0.03911
6487.08,0.03652
6487.11,0.04152
6487.15,0.04955
6487.18,0.05706
6487.22,0.05869
6487.25,0.05289
6487.29,0.05566
6487.33,0.06913
6487.36,0.08223
6487.4,0.09218
6487.43,0.08843
6487.47,0.07036
6487.5,0.06009
6487.54,0.05861
6487.57,0.06286
6487.61,0.06383
6487.64,0.05328
6487.68,0.03775
6487.71,0.03172
6487.75,0.0376
6487.78,0.05397
6487.82,0.06214
6487.85,0.06046
6487.89,0.04798
6487.92,0.03631
6487.96,0.03529
6488,0.04683
6488.03,0.06011
6488.07,0.07552
6488.1,0.07737
6488.14,0.07872
6488.17,0.07967
6488.21,0.08191
6488.24,0.07981
6488.28,0.07037
6488.31,0.0472
6488.35,0.0311
6488.38,0.02227
6488.42,0.02613
6488.45,0.04133
6488.49,0.05824
6488.52,0.06883
6488.56,0.07121
6488.59,0.06178
6488.63,0.04894
6488.67,0.04552
6488.7,0.05707
6488.74,0.0739
6488.77,0.08541
6488.81,0.08346
6488.84,0.07095
6488.88,0.05859
6488.91,0.05517
6488.95,0.0512
6488.98,0.04583
6489.02,0.03566
6489.05,0.02734
6489.09,0.02907
6489.12,0.04089
6489.16,0.05092
6489.19,0.04814
6489.23,0.03416
6489.26,0.02272
6489.3,0.02149
6489.34,0.03035
6489.37,0.03927
6489.41,0.03643
6489.44,0.02839
6489.48,0.03042
6489.51,0.04276
6489.55,0.06242
6489.58,0.07516
6489.62,0.07345
6489.65,0.06039
6489.69,0.0454
6489.72,0.03037
6489.76,0.02393
6489.79,0.02258
6489.83,0.02716
6489.86,0.03531
6489.9,0.04024
6489.93,0.03665
6489.97,0.03211
6490.01,0.025
6490.04,0.02234
6490.08,0.02349
6490.11,0.02333
6490.15,0.02394
6490.18,0.03064
6490.22,0.0396
6490.25,0.05136
6490.29,0.06007
6490.32,0.05478
6490.36,0.0461
6490.39,0.04244
6490.43,0.04763
6490.46,0.06007
6490.5,0.072
6490.53,0.06591
6490.57,0.04708
6490.6,0.0276
6490.64,0.01553
6490.68,0.01615
6490.71,0.02463
6490.75,0.03364
6490.78,0.03755
6490.82,0.04054
6490.85,0.03861
6490.89,0.03409
6490.92,0.02588
6490.96,0.01761
6490.99,0.01671
6491.03,0.02564
6491.06,0.03958
6491.1,0.05132
6491.13,0.05617
6491.17,0.04624
6491.2,0.03699
6491.24,0.02679
6491.27,0.01961
6491.31,0.01392
6491.35,0.01562
6491.38,0.02005
6491.42,0.0305
6491.45,0.03737
6491.49,0.03786
6491.52,0.02913
6491.56,0.02212
6491.59,0.01978
6491.63,0.0187
6491.66,0.02148
6491.7,0.02401
6491.73,0.02201
6491.77,0.02029
6491.8,0.01958
6491.84,0.01687
6491.87,0.01924
6491.91,0.02369
6491.95,0.02746
6491.98,0.02911
6492.02,0.02738
6492.05,0.02187
6492.09,0.01967
6492.12,0.02425
6492.16,0.03571
6492.19,0.05057
6492.23,0.06113
6492.26,0.06142
6492.3,0.05532
6492.33,0.04595
6492.37,0.03307
6492.4,0.02226
6492.44,0.01245
6492.47,0.01038
6492.51,0.02133
6492.54,0.03901
6492.58,0.05439
6492.62,0.06513
6492.65,0.06204
6492.69,0.05606
6492.72,0.05022
6492.76,0.04259
6492.79,0.0387
6492.83,0.03901
6492.86,0.03687
6492.9,0.03245
6492.93,0.02482
6492.97,0.01833
6493,0.01879
6493.04,0.02874
6493.07,0.04295
6493.11,0.0483
6493.14,0.0447
6493.18,0.03911
6493.22,0.03025
6493.25,0.02949
6493.29,0.03799
6493.32,0.04888
6493.36,0.0587
6493.39,0.06404
6493.43,0.05578
6493.46,0.0413
6493.5,0.02672
6493.53,0.01654
6493.57,0.01513
6493.6,0.02203
6493.64,0.03401
6493.67,0.04728
6493.71,0.05379
6493.74,0.04735
6493.78,0.0346
6493.82,0.02128
6493.85,0.01753
6493.89,0.02258
6493.92,0.03017
6493.96,0.03198
6493.99,0.02966
6494.03,0.02376
6494.06,0.02176
6494.1,0.0227
6494.13,0.02817
6494.17,0.03141
6494.2,0.03084
6494.24,0.02228
6494.27,0.01548
6494.31,0.01422
6494.34,0.0239
6494.38,0.03788
6494.42,0.048
6494.45,0.04319
6494.49,0.03109
6494.52,0.01811
6494.56,0.01281
6494.59,0.01529
6494.63,0.02029
6494.66,0.018
6494.7,0.01147
6494.73,0.00502
6494.77,0.00432
6494.8,0.0098
6494.84,0.01867
6494.87,0.02108
6494.91,0.01903
6494.94,0.0167
6494.98,0.01907
6495.01,0.02894
6495.05,0.04222
6495.08,0.04822
6495.12,0.04525
6495.16,0.03789
6495.19,0.02801
6495.23,0.0227
6495.26,0.02396
6495.3,0.03055
6495.33,0.03977
6495.37,0.0495
6495.4,0.05
6495.44,0.03985
6495.47,0.02679
6495.51,0.0208
6495.54,0.02518
6495.58,0.03582
6495.61,0.04232
6495.65,0.03536
6495.69,0.02157
6495.72,0.01209
6495.76,0.0113
6495.79,0.01865
6495.83,0.02861
6495.86,0.03136
6495.9,0.02771
6495.93,0.02294
6495.97,0.01742
6496,0.01447
6496.04,0.01665
6496.07,0.0179
6496.11,0.0183
6496.14,0.02073
6496.18,0.02348
6496.21,0.02755
6496.25,0.03352
6496.29,0.03324
6496.32,0.0316
6496.36,0.03117
6496.39,0.03373
6496.43,0.03652
6496.46,0.0346
6496.5,0.02192
6496.53,0.01036
6496.57,0.00186
6496.6,0.00187
6496.64,0.00698
6496.67,0.01391
6496.71,0.01813
6496.74,0.02423
6496.78,0.02771
6496.81,0.0328
6496.85,0.03564
6496.88,0.03988
6496.92,0.04068
6496.96,0.03915
6496.99,0.03303
6497.03,0.03376
6497.06,0.03993
6497.1,0.05148
6497.13,0.05593
6497.17,0.04982
6497.2,0.03047
6497.24,0.01267
6497.27,0.00393
6497.31,0.00555
6497.34,0.0146
6497.38,0.02597
6497.41,0.03183
6497.45,0.02985
6497.48,0.02284
6497.52,0.01235
6497.56,0.0117
6497.59,0.02238
6497.63,0.03944
6497.66,0.04941
6497.7,0.04743
6497.73,0.03298
6497.77,0.02086
6497.8,0.01698
6497.84,0.02097
6497.87,0.02462
6497.91,0.02575
6497.94,0.02317
6497.98,0.01813
6498.01,0.01494
6498.05,0.01268
6498.08,0.01094
6498.12,0.01182
6498.16,0.01437
6498.19,0.01468
6498.23,0.01619
6498.26,0.01729
6498.3,0.0172
6498.33,0.01835
6498.37,0.02146
6498.4,0.02487
6498.44,0.02772
6498.47,0.02581
6498.51,0.01733
6498.54,0.00727
6498.58,0.00209
6498.61,0.00659
6498.65,0.02181
6498.68,0.03919
6498.72,0.05183
6498.75,0.05474
6498.79,0.05023
6498.83,0.04386
6498.86,0.04315
6498.9,0.04377
6498.93,0.04485
6498.97,0.04356
6499,0.03993
6499.04,0.03277
6499.07,0.02553
6499.11,0.01602
6499.14,0.00875
6499.18,0.00535
6499.21,0.0062
6499.25,0.00821
6499.28,0.00857
6499.32,0.00747
6499.36,0.00829
6499.39,0.01314
6499.43,0.02095
6499.46,0.027
6499.5,0.02925
6499.53,0.02886
6499.57,0.02836
6499.6,0.03289
6499.64,0.03958
6499.67,0.04378
6499.71,0.04752
6499.74,0.04488
6499.78,0.03444
6499.81,0.02385
6499.85,0.01738
6499.88,0.01418
6499.92,0.01897
6499.96,0.02572
6499.99,0.02992
6500.03,0.03487
6500.06,0.0407
6500.1,0.03524
6500.13,0.02698
6500.17,0.02113
6500.2,0.01709
6500.24,0.01608
6500.27,0.02301
6500.31,0.02854
6500.34,0.04072
6500.38,0.05702
6500.41,0.06544
6500.45,0.05835
6500.48,0.04583
6500.52,0.0315
6500.56,0.0233
6500.59,0.01927
6500.63,0.01622
6500.66,0.00987
6500.7,0.00463
6500.73,0.00477
6500.77,0.00988
6500.8,0.01939
6500.84,0.03128
6500.87,0.03862
6500.91,0.03882
6500.94,0.03611
6500.98,0.02859
6501.01,0.02285
6501.05,0.01761
6501.08,0.01217
6501.12,0.0063
6501.16,0.00317
6501.19,0.0017
6501.23,0.00315
6501.26,0.00546
6501.3,0.0099
6501.33,0.01494
6501.37,0.01944
6501.4,0.02258
6501.44,0.02042
6501.47,0.01411
6501.51,0.00877
6501.54,0.00852
6501.58,0.01336
6501.61,0.02036
6501.65,0.02417
6501.69,0.02256
6501.72,0.01948
6501.76,0.01922
6501.79,0.01996
6501.83,0.02267
6501.86,0.0262
6501.9,0.02835
6501.93,0.02954
6501.97,0.02657
6502,0.01675
6502.04,0.01057
6502.07,0.00976
6502.11,0.0175
6502.14,0.03051
6502.18,0.03722
6502.21,0.03394
6502.25,0.0274
6502.29,0.02031
6502.32,0.01944
6502.36,0.02331
6502.39,0.02889
6502.43,0.03369
6502.46,0.03817
6502.5,0.04333
6502.53,0.04444
6502.57,0.03734
6502.6,0.02588
6502.64,0.01233
6502.67,0.00492
6502.71,0.00631
6502.74,0.01406
6502.78,0.02426
6502.81,0.03287
6502.85,0.03703
6502.89,0.03717
6502.92,0.0305
6502.96,0.02121
6502.99,0.012
6503.03,0.0054
6503.06,0.00257
6503.1,9.10E-04
6503.2,0.00356
6503.24,0.01007
6503.27,0.01505
6503.31,0.01361
6503.34,0.00964
6503.38,0.00767
6503.42,0.01148
6503.45,0.02102
6503.49,0.02932
6503.52,0.03099
6503.56,0.02844
6503.59,0.0212
6503.63,0.01259
6503.66,0.0077
6503.7,0.00879
6503.73,0.01496
6503.77,0.02587
6503.8,0.03446
6503.84,0.03276
6503.87,0.02297
6503.91,0.01064
6503.94,5.12E-04
6504.02,0.00651
6504.05,0.01711
6504.09,0.02752
6504.12,0.02902
6504.16,0.02551
6504.19,0.02152
6504.23,0.01881
6504.26,0.02117
6504.3,0.02569
6504.33,0.02243
6504.37,0.01757
6504.4,0.01032
6504.44,0.00148
6504.51,0.00411
6504.54,0.01362
6504.58,0.02662
6504.62,0.03316
6504.65,0.02898
6504.69,0.01869
6504.72,0.00674
6504.76,9.14E-04
6504.79,0.00257
6504.83,0.00564
6504.86,0.00916
6504.9,0.01029
6504.93,0.01007
6504.97,0.01275
6505,0.01782
6505.04,0.01777
6505.07,0.0186
6505.11,0.01955
6505.15,0.02057
6505.18,0.02186
6505.22,0.02267
6505.25,0.01657
6505.29,0.01287
6505.32,0.01452
6505.36,0.01883
6505.39,0.02036
6505.43,0.01935
6505.46,0.01403
6505.5,0.01309
6505.53,0.01985
6505.57,0.02883
6505.6,0.03209
6505.64,0.02838
6505.67,0.01774
6505.71,0.00817
6505.75,0.00373
6505.78,0.00294
6505.82,0.00353
6505.89,0.0054
6505.92,0.00725
6505.96,0.00882
6505.99,0.00949
6506.03,0.00803
6506.06,0.00428
6506.1,0.00115
6506.2,0.00273
6506.24,0.01017
6506.28,0.01882
6506.31,0.0262
6506.35,0.02771
6506.38,0.02396
6506.42,0.01558
6506.45,0.00811
6506.49,0.00355
6506.52,0.00321
6506.56,0.00484
6506.59,0.00909
6506.63,0.01321
6506.66,0.01932
6506.7,0.0258
6506.73,0.03019
6506.77,0.02909
6506.8,0.02471
6506.84,0.01635
6506.88,0.01171
6506.91,0.00998
6506.95,0.00999
6506.98,0.00963
6507.02,0.01125
6507.05,0.01295
6507.09,0.01895
6507.12,0.02336
6507.16,0.02403
6507.19,0.01935
6507.23,0.01434
6507.26,0.00879
6507.3,0.00893
6507.33,0.01247
6507.37,0.01854
6507.41,0.02411
6507.44,0.02738
6507.48,0.02482
6507.51,0.02159
6507.55,0.0181
6507.58,0.01549
6507.62,0.01416
6507.65,0.01007
6507.69,0.00281
6507.72,1.79E-04
6507.76,0.00353
6507.79,0.01153
6507.83,0.02171
6507.86,0.02744
6507.9,0.02542
6507.94,0.02221
6507.97,0.01892
6508.01,0.01587
6508.04,0.01451
6508.08,0.01516
6508.11,0.01412
6508.15,0.012
6508.18,0.00968
6508.22,0.00807
6508.25,0.0097
6508.29,0.01706
6508.32,0.02437
6508.36,0.02748
6508.39,0.0254
6508.43,0.01772
6508.46,0.0079
6508.5,0.00439
6508.54,0.00574
6508.57,0.01183
6508.61,0.01823
6508.64,0.0209
6508.68,0.01961
6508.71,0.02061
6508.75,0.02095
6508.78,0.02042
6508.82,0.01952
6508.85,0.0188
6508.89,0.01786
6508.92,0.01821
6508.96,0.01804
6508.99,0.01417
6509.03,0.01083
6509.06,0.0107
6509.1,0.01143
6509.14,0.01126
6509.17,0.0124
6509.21,0.01182
6509.24,0.00955
6509.28,0.0082
6509.31,0.00536
6509.35,0.00109
6509.42,1.77E-04
6509.45,0.00157
6509.49,0.00487
6509.52,0.00831
6509.56,0.01138
6509.6,0.01521
6509.63,0.01625
6509.67,0.01342
6509.7,0.00919
6509.74,0.00919
6509.77,0.01632
6509.81,0.02945
6509.84,0.0374
6509.88,0.03847
6509.91,0.03326
6509.95,0.02815
6509.98,0.02425
6510.02,0.02135
6510.05,0.0142
6510.09,0.008
6510.13,0.00438
6510.16,0.00541
6510.2,0.00799
6510.23,0.01051
6510.27,0.01077
6510.3,0.01022
6510.34,0.00998
6510.37,0.01117
6510.41,0.0147
6510.44,0.01934
6510.48,0.02312
6510.51,0.02395
6510.55,0.0219
6510.58,0.01754
6510.62,0.0132
6510.65,0.01
6510.69,0.00626
6510.73,0.0029
6510.76,0.00131
6510.8,0.0027
6510.83,0.00768
6510.87,0.01276
6510.9,0.01388
6510.94,0.01358
6510.97,0.01378
6511.01,0.01365
6511.04,0.01695
6511.08,0.02002
6511.11,0.02279
6511.15,0.02597
6511.19,0.028
6511.22,0.02101
6511.26,0.01119
6511.29,0.00265
6511.4,0.00449
6511.43,0.0099
6511.47,0.01454
6511.5,0.01949
6511.54,0.01722
6511.57,0.01127
6511.61,0.00751
6511.64,0.00866
6511.68,0.0165
6511.71,0.02858
6511.75,0.03253
6511.79,0.03077
6511.82,0.02311
6511.86,0.01409
6511.89,0.0083
6511.93,0.00956
6511.96,0.01361
6512,0.02294
6512.03,0.03338
6512.07,0.04177
6512.1,0.04207
6512.14,0.03679
6512.17,0.02443
6512.21,0.0142
6512.24,0.00922
6512.28,0.00915
6512.32,0.0102
6512.35,0.01018
6512.39,0.00686
6512.42,0.00346
6512.46,9.20E-04
6512.49,0.00229
6512.53,0.0077
6512.56,0.01318
6512.6,0.01696
6512.63,0.016
6512.67,0.01072
6512.7,0.00774
6512.74,0.00886
6512.77,0.01089
6512.81,0.01292
6512.85,0.01289
6512.88,0.00987
6512.92,0.0065
6512.95,0.00464
6512.99,0.00421
6513.02,0.00629
6513.06,0.01301
6513.09,0.02185
6513.13,0.02601
6513.16,0.02452
6513.2,0.01906
6513.23,0.01059
6513.27,0.00714
6513.3,0.0099
6513.34,0.01441
6513.38,0.01817
6513.41,0.02054
6513.45,0.0179
6513.48,0.01325
6513.52,0.00682
6513.55,0.00196
6513.59,0.00162
6513.62,0.00567
6513.66,0.01145
6513.69,0.01589
6513.73,0.01499
6513.76,0.01126
6513.8,0.00825
6513.83,0.0051
6513.87,0.00468
6513.91,0.00617
6513.94,0.00779
6513.98,0.00855
6514.01,0.01033
6514.05,0.01201
6514.08,0.01635
6514.12,0.01913
6514.15,0.01985
6514.19,0.01626
6514.22,0.01254
6514.26,0.01026
6514.29,0.01218
6514.33,0.01414
6514.36,0.01641
6514.4,0.01824
6514.44,0.02089
6514.47,0.0221
6514.51,0.02214
6514.54,0.01885
6514.58,0.0108
6514.61,0.00342
6514.65,5.19E-04
6514.68,0.00196
6514.72,0.00697
6514.75,0.01165
6514.79,0.01041
6514.82,0.00581
6514.86,0.00157
6514.9,0.00154
6514.93,0.00673
6514.97,0.01367
6515,0.01765
6515.04,0.01661
6515.07,0.01196
6515.11,0.00943
6515.14,0.00883
6515.18,0.01119
6515.21,0.01499
6515.25,0.01679
6515.28,0.0172
6515.32,0.01837
6515.35,0.01663
6515.39,0.0175
6515.42,0.02076
6515.46,0.02264
6515.5,0.02452
6515.53,0.02496
6515.57,0.02118
6515.6,0.01541
6515.64,0.0086
6515.67,0.0033
6515.71,0.00333
6515.74,0.00924
6515.78,0.01781
6515.81,0.02159
6515.85,0.01945
6515.88,0.01515
6515.92,0.00923
6515.95,0.00889
6515.99,0.01476
6516.03,0.02017
6516.06,0.02396
6516.1,0.02493
6516.13,0.02008
6516.17,0.01804
6516.2,0.01907
6516.24,0.02005
6516.27,0.01889
6516.31,0.01427
6516.34,0.00814
6516.38,0.00338
6516.41,1.48E-04
6516.45,7.02E-04
6516.48,0.00422
6516.52,0.00999
6516.56,0.01906
6516.59,0.0256
6516.63,0.02575
6516.66,0.02406
6516.7,0.02132
6516.73,0.01809
6516.77,0.01716
6516.8,0.016
6516.84,0.0099
6516.87,0.00475
6516.98,5.66E-04
6517.02,0.0092
6517.05,0.01678
6517.09,0.02133
6517.12,0.01677
6517.16,0.00967
6517.19,0.00545
6517.23,0.00659
6517.26,0.01055
6517.3,0.01423
6517.33,0.01575
6517.37,0.01807
6517.4,0.0222
6517.44,0.02605
6517.47,0.02446
6517.51,0.01746
6517.55,0.01131
6517.58,0.00878
6517.62,0.011
6517.65,0.0135
6517.69,0.01245
6517.72,0.00758
6517.76,0.00396
6517.79,0.0015
6517.83,0.00114
6517.86,0.00172
6517.9,0.00451
6517.93,0.0089
6517.97,0.0131
6518,0.01344
6518.04,0.01076
6518.08,0.00755
6518.11,0.00657
6518.15,0.00763
6518.18,0.00725
6518.22,0.00378
6518.25,3.86E-04
6518.32,0.0019
6518.36,0.00756
6518.39,0.01258
6518.43,0.01318
6518.46,0.00986
6518.5,0.00455
6518.54,0.00153
6518.57,0.0014
6518.61,0.00414
6518.64,0.0087
6518.68,0.0123
6518.71,0.01429
6518.75,0.01521
6518.78,0.01346
6518.82,0.01064
6518.85,0.00923
6518.89,0.00896
6518.92,0.00796
6518.96,0.00857
6518.99,0.01073
6519.03,0.01401
6519.07,0.01504
6519.1,0.01333
6519.14,0.00811
6519.17,0.0057
6519.21,0.00763
6519.24,0.01172
6519.28,0.0134
6519.31,0.01218
6519.35,0.00936
6519.38,0.00822
6519.42,0.00797
6519.45,0.00613
6519.49,0.00334
6519.52,8.43E-04
6519.56,7.37E-04
6519.6,0.00336
6519.63,0.00648
6519.67,0.00661
6519.7,0.00558
6519.74,0.00435
6519.77,0.00435
6519.81,0.00542
6519.84,0.00742
6519.88,0.00804
6519.91,0.0067
6519.95,0.00641
6519.98,0.00804
6520.02,0.01082
6520.09,0.01513
6520.13,0.018
6520.16,0.01354
6520.2,0.00709
6520.23,0.00189
6520.3,1.85E-06
6520.34,0.00413
6520.37,0.0082
6520.41,0.01331
6520.44,0.01927
6520.48,0.022
6520.51,0.0196
6520.55,0.0141
6520.59,0.00632
6520.62,9.45E-04
6520.66,0.0035
6520.69,0.01053
6520.73,0.01958
6520.76,0.0282
6520.8,0.02755
6520.83,0.02161
6520.87,0.01566
6520.9,0.00768
6520.94,0.00239
6520.97,0.00142
6521.01,8.66E-04
6521.04,0.00218
6521.08,0.00453
6521.12,0.0036
6521.15,0.0019
6521.19,4.21E-04
6521.29,5.91E-05
6521.4,0.00147
6521.47,0.00511
6521.5,0.00913
6521.54,0.01131
6521.58,0.00958
6521.61,0.00788
6521.65,0.00485
6521.68,0.0034
6521.72,0.00387
6521.75,0.00714
6521.79,0.01058
6521.82,0.01573
6521.86,0.01733
6521.89,0.01797
6521.93,0.01615
6521.96,0.01285
6522,0.00756
6522.04,0.00532
6522.07,0.00524
6522.11,0.00808
6522.14,0.0102
6522.18,0.00781
6522.21,0.00341
6522.25,3.14E-04
6522.28,6.99E-04
6522.32,0.0034
6522.35,0.00767
6522.39,0.0103
6522.42,0.01302
6522.46,0.01364
6522.49,0.01372
6522.53,0.01109
6522.57,0.00944
6522.6,0.0084
6522.64,0.00968
6522.67,0.01156
6522.71,0.01329
6522.74,0.01231
6522.78,0.01001
6522.81,0.00581
6522.85,0.00229
6522.88,3.09E-04
6523.03,0.00283
6523.06,0.00798
6523.1,0.01303
6523.13,0.01383
6523.17,0.00914
6523.2,0.00365
6523.31,3.88E-04
6523.34,0.00233
6523.38,0.00325
6523.41,0.00414
6523.45,0.00464
6523.48,0.00506
6523.52,0.00549
6523.56,0.00381
6523.59,0.00388
6523.63,0.00751
6523.66,0.01371
6523.7,0.01883
6523.73,0.01976
6523.77,0.01324
6523.8,0.00561
6523.84,1.29E-05
6523.94,0.00141
6523.98,0.00254
6524.02,0.00344
6524.05,0.00319
6524.09,0.0027
6524.12,0.00266
6524.16,0.00305
6524.19,0.00294
6524.23,0.00209
6524.26,8.69E-04
6524.4,7.58E-04
6524.44,0.00258
6524.47,0.00363
6524.51,0.00432
6524.55,0.00274
6524.58,0.00233
6524.62,0.00554
6524.65,0.01087
6524.69,0.01635
6524.72,0.0217
6524.76,0.02291
6524.79,0.02236
6524.83,0.02142
6524.86,0.0171
6524.9,0.01183
6524.93,0.00537
6524.97,5.06E-04
6525,1.50E-04
6525.04,0.00198
6525.08,0.00519
6525.11,0.00986
6525.15,0.0117
6525.18,0.01313
6525.22,0.01381
6525.25,0.00931
6525.29,0.00458
6525.32,0.00115
6525.46,7.02E-05
6525.5,9.52E-04
6525.54,0.00338
6525.57,0.0068
6525.61,0.00914
6525.64,0.01119
6525.68,0.01113
6525.71,0.0086
6525.75,0.00452
6525.78,4.86E-04
6525.85,0.00401
6525.89,0.01012
6525.92,0.01585
6525.96,0.01611
6526,0.0113
6526.03,0.0065
6526.07,0.0033
6526.1,0.00222
6526.14,0.00251
6526.17,0.00259
6526.21,0.0027
6526.24,0.00439
6526.28,0.00625
6526.31,0.0079
6526.35,0.00695
6526.38,0.00547
6526.42,0.00422
6526.46,0.00369
6526.49,0.00243
6526.53,0.00166
6526.56,2.81E-04
6526.71,4.51E-04
6526.74,0.00163
6526.81,0.00314
6526.84,0.00532
6526.88,0.00584
6526.92,0.00736
6526.95,0.00955
6526.99,0.00948
6527.02,0.0084
6527.06,0.00738
6527.09,0.00531
6527.13,0.00476
6527.16,0.0046
6527.2,0.0028
6527.23,0.00125
6527.27,1.89E-04
6527.38,0.00191
6527.41,0.00806
6527.45,0.01541
6527.48,0.01837
6527.52,0.01416
6527.55,0.00747
6527.59,0.00372
6527.62,0.00512
6527.66,0.01055
6527.69,0.01353
6527.73,0.01266
6527.76,0.00835
6527.8,0.00196
6527.87,0.00302
6527.91,0.01177
6527.94,0.02249
6527.98,0.03062
6528.01,0.02562
6528.05,0.01554
6528.08,0.00792
6528.12,0.00608
6528.15,0.0113
6528.19,0.01807
6528.22,0.01696
6528.26,0.014
6528.29,0.01096
6528.33,0.01006
6528.37,0.01145
6528.4,0.00901
6528.44,0.00399
6528.47,2.61E-04
6528.54,0.00191
6528.58,0.00571
6528.61,0.00727
6528.65,0.00685
6528.68,0.00512
6528.72,0.00383
6528.75,0.00497
6528.79,0.00695
6528.83,0.01012
6528.86,0.01344
6528.9,0.01577
6528.93,0.01627
6528.97,0.0158
6529,0.01297
6529.04,0.0086
6529.07,0.005
6529.11,0.00333
6529.14,0.00167
6529.18,1.85E-06
6529.21,8.31E-04
6529.25,0.00475
6529.29,0.0132
